x,y,label
-0.547938,0.367878,1
0.458279,0.808187,1
-1.02987,0.724552,0
0.298285,-1.32728,0
0.832337,-0.350759,1
-0.508857,-0.155775,1
-0.461475,-0.485143,1
0.924233,-1.12648,0
1.4118,0.164795,0
-0.951228,-1.10635,0
0.274529,0.398998,0
-1.34092,-0.770994,0
0.886386,-1.35113,0
1.06527,0.474487,0
-0.19673,-0.460701,1
-1.44225,0.975645,0
-1.07183,-0.571374,0
0.207321,-0.762022,1
-0.00857862,0.928028,1
-0.0883862,1.34693,0
1.0425,-0.500882,0
-0.300114,-0.23002,0
0.378538,-0.639613,1
1.40775,0.326053,0
-0.301795,0.435029,1
-0.313785,0.953387,0
0.203523,-1.37409,0
-0.969729,1.09498,0
0.188699,1.35103,0
-1.28273,-0.614218,0
-0.91937,0.161521,1
-0.351621,-1.02818,0
0.428256,0.108895,0
-0.675791,-0.0606859,1
0.737215,-0.884185,0
-0.621283,-0.461667,1
0.740179,1.04077,0
-0.370835,-0.610137,1
1.16834,1.49809,0
0.511061,1.46994,0
0.479899,0.700381,1
-0.334032,-0.201097,0
-1.06759,0.96825,0
1.29318,0.370314,0
-0.469058,-1.03795,0
-0.704531,-0.733769,0
0.340584,1.33511,0
-1.35518,-1.49693,0
0.300546,-0.647819,1
1.14165,-0.518249,0
-0.630787,-0.691468,1
-1.06544,0.244591,0
-0.995359,-0.226107,0
-0.117084,-1.43852,0
-1.44958,0.0606381,0
0.588104,1.32643,0
-0.962642,-1.19022,0
-1.34374,-0.191875,0
0.369442,1.02166,0
0.547935,-0.874918,0
-0.114689,1.23104,0
-0.519777,-0.0038089,1
1.3757,0.704124,0
0.743221,-0.742998,0
-0.255906,-1.25297,0
0.319578,-1.18881,0
1.00773,0.943661,0
0.100815,-1.0765,0
-1.42326,0.890126,0
0.300421,0.632789,1
-0.588579,0.0284482,1
0.741522,-0.11231,1
0.304153,0.869185,1
-0.854338,-1.30221,0
0.0954705,-1.31362,0
0.799672,0.657634,0
1.14514,0.418686,0
-1.29841,-0.740544,0
0.923796,-0.998603,0
0.595441,0.840778,0
-0.509665,-0.533108,1
0.173408,1.08386,0
-0.828281,1.32377,0
0.297356,1.47638,0
-1.23116,-1.12031,0
0.979925,1.09427,0
-0.163624,0.642214,1
1.10267,-1.37062,0
0.221851,1.06044,0
-0.305535,-0.592849,1
0.88712,-0.49264,0
-1.49048,1.37872,0
0.27637,0.958554,1
0.975905,-1.30077,0
-0.987419,-0.566638,0
-0.537902,0.476358,1
0.369399,-0.0162307,0
-0.866209,-0.35405,1
0.130782,-0.0960439,0
-1.11812,0.448531,0
-1.28084,-0.365416,0
0.630088,-1.43993,0
0.209948,-0.496437,1
-1.4735,-0.92885,0
1.32284,0.0634467,0
1.49168,0.0744502,0
0.131809,-0.324471,0
-0.569879,-0.745363,1
-0.469738,-0.120447,0
-0.924024,-0.825375,0
-0.685366,-0.15222,1
0.45844,1.06844,0
-0.638605,-0.948815,0
-0.363458,1.18315,0
-1.47042,0.533606,0
-0.0685199,-1.01686,0
-0.536935,-0.82515,1
1.1335,-0.0543798,0
0.189283,0.281063,0
0.418851,-0.0133329,0
-1.44638,-0.495832,0
-0.94838,0.540429,0
-1.32989,0.19141,0
-0.868105,1.34654,0
-0.493377,-0.524336,1
1.27015,-0.247956,0
1.38859,-1.42749,0
-0.580966,0.498579,1
1.17257,-0.730783,0
1.29143,0.282364,0
0.903025,-0.308378,1
-0.863459,1.23371,0
1.29941,-0.00727457,0
-1.48051,-1.17065,0
0.219084,-1.42867,0
-0.309264,-0.58989,1
0.643045,-1.33326,0
-0.0338062,0.237343,0
0.351873,-0.284527,0
-0.586897,0.547479,1
1.04271,0.580853,0
1.29631,0.651791,0
0.793856,-0.99629,0
-0.241381,-0.044834,0
-0.731121,0.0856196,1
-0.627624,0.562506,1
-0.0891346,-0.123579,0
1.45093,-0.322665,0
-0.413114,-0.544187,1
1.18425,-0.00982851,0
0.300043,-0.957545,0
0.122827,-0.676055,1
0.691911,0.997585,0
0.644432,0.690732,1
0.0374241,0.636354,1
-0.231939,0.454467,1
-0.722882,-1.29073,0
-0.25958,-0.114666,0
-0.730779,0.683129,0
-1.27935,-0.831755,0
0.745694,-0.188627,1
0.615851,0.202458,1
1.35214,0.293387,0
-1.45539,-0.441368,0
-1.07082,1.2739,0
-1.18796,-0.33688,0
-0.821702,1.04017,0
-0.5743,1.47568,0
-1.38415,-1.11517,0
-0.826084,0.933318,0
1.13555,-1.28565,0
-1.40262,0.733671,0
-1.09994,-1.101,0
-1.4329,-1.35058,0
-0.708974,-1.30498,0
-0.393363,0.998325,0
-0.521039,0.683502,1
-1.21827,0.478126,0
-0.549758,0.749259,1
-1.09124,1.19365,0
-0.772268,-0.440587,1
1.35054,0.235447,0
-0.402685,1.34881,0
-0.512768,-1.21539,0
1.49055,-0.696465,0
1.05377,-1.00338,0
0.694062,0.0733482,1
1.44272,0.158491,0
-1.42495,0.311634,0
-1.06405,0.895623,0
1.0697,-0.0537195,0
0.849664,-1.06467,0
-0.0237654,-0.318167,0
0.333952,-1.36657,0
0.756369,-1.26261,0
0.469415,-1.44463,0
0.995664,-0.975901,0
0.0464924,-0.715521,1
0.667942,-0.535947,1
0.673828,-0.645386,1
0.757419,-1.40818,0
-0.650066,-0.00409948,1
-1.36482,-0.941898,0
1.30361,1.4305,0
0.71925,-0.7434,0
-0.718448,0.437371,1
-1.1472,1.34493,0
-0.825561,1.49891,0
-0.0127986,0.81429,1
-1.49345,1.16624,0
-0.689994,0.50381,1
0.919066,-1.00756,0
-0.172472,-0.0184922,0
-0.563642,-0.0547325,1
-0.547363,-0.417757,1
0.507994,0.39778,1
-0.803203,1.19245,0
1.08837,0.0272499,0
-0.200248,-0.369432,0
0.621804,0.514998,1
-0.911458,0.514374,0
-0.742706,-1.44432,0
0.597626,0.434381,1
-0.267572,0.0770582,0
1.34151,0.285601,0
0.473652,-1.30827,0
-1.00202,-0.597143,0
0.118138,0.829773,1
-0.536277,-0.430853,1
-0.731547,-0.736172,0
1.34659,0.406372,0
-1.0323,0.666746,0
0.666063,0.499411,1
-1.09584,-0.276026,0
-1.17973,0.949862,0
0.465516,0.0216118,0
-0.470954,-0.947252,0
-1.18066,1.40772,0
-0.901054,-1.32038,0
1.385,0.146855,0
0.88997,-1.3687,0
0.200838,-0.30537,0
0.815893,-1.38472,0
-0.294928,0.89722,1
0.0680918,0.150116,0
-1.20851,-1.10301,0
0.530999,0.52514,1
1.43731,0.635859,0
-0.0202695,1.07198,0
-1.18658,-0.152113,0
-0.638673,-1.18609,0
0.790506,0.0323761,1
0.170306,-0.266234,0
-0.118988,-1.15195,0
0.518753,-0.202658,1
0.950303,-0.911138,0
-0.884835,0.437279,1
1.03801,-0.0834065,0
0.680862,1.49799,0
1.4708,0.733011,0
0.718759,-0.757143,0
1.00062,-0.284694,0
1.38598,-1.25572,0
-0.192479,0.167521,0
-0.284531,-0.868262,1
0.278965,0.767754,1
0.434516,-0.796653,1
0.694824,-0.729307,0
-0.974393,0.572004,0
1.02836,-0.0553817,0
0.0941754,-0.591757,1
-0.016146,-1.10405,0
1.36749,0.901082,0
0.503919,0.114583,1
0.876507,-0.0157283,1
-0.600078,-1.01888,0
0.442757,1.28828,0
-1.03914,-0.959946,0
-0.199182,0.920698,1
-0.618232,-0.738261,1
0.359899,0.106844,0
-1.31934,-1.25553,0
0.429039,-0.104629,0
1.41293,0.535594,0
-1.46978,-0.0569437,0
-0.256656,-1.17986,0
1.26963,0.915034,0
-0.809742,-0.732058,0
-1.40395,-0.609848,0
0.253866,-0.23747,0
1.40777,-1.33176,0
0.27429,1.07493,0
-0.0577773,-1.49111,0
-0.771596,-0.528693,1
1.39798,1.23532,0
1.34751,0.977275,0
-0.445057,1.21763,0
1.44505,-0.449786,0
-0.718332,0.140749,1
-0.938543,-1.40213,0
1.33749,1.27722,0
-1.01204,-0.276779,0
0.993109,0.483001,0
-0.315637,0.732513,1
1.19114,1.27847,0
-0.363451,-0.979318,0
1.23852,-1.22233,0
0.665065,-1.07851,0
-0.331839,-0.265333,0
-1.02373,1.26804,0
-1.492,1.18143,0
1.15149,-0.549109,0
0.612853,-0.741573,1
0.776321,0.183359,1
-0.599324,-0.299296,1
0.569666,1.21829,0
-1.10782,0.214092,0
-0.738812,0.904117,0
-1.28929,0.566867,0
-0.975162,0.289156,0
1.00708,0.765242,0
0.758829,0.0535359,1
1.17224,0.264316,0
1.25255,0.139567,0
0.0178967,-0.832941,1
0.13436,-1.07825,0
1.10907,0.527676,0
1.48091,-1.22371,0
-0.777982,1.13148,0
-0.314238,-0.101091,0
1.08196,0.0654697,0
-0.919572,1.17609,0
-1.40682,1.18619,0
-1.34844,0.497548,0
-1.28496,0.618639,0
-1.39809,1.02737,0
-0.102168,-1.21964,0
0.620458,-0.0321295,1
-0.927153,-1.45298,0
-0.246005,-1.24311,0
-1.21749,-0.698011,0
0.391375,0.0897318,0
-1.29304,1.40529,0
1.16151,-0.722324,0
-1.13298,1.32721,0
-0.116575,-0.566499,1
-0.0289259,0.818232,1
-0.994844,0.802488,0
0.74834,0.118045,1
1.09753,-1.10357,0
0.286437,-0.151971,0
-0.233124,-0.742317,1
-0.383161,-1.17555,0
-0.745203,-0.684105,0
0.662004,-1.35435,0
0.453577,-0.83577,1
-1.25442,-0.597582,0
-0.826581,0.156097,1
-0.427871,1.39798,0
1.39065,-0.168854,0
0.885262,-1.46019,0
0.143435,0.729898,1
-0.84917,-1.31648,0
-1.03224,-0.174456,0
0.0191143,-0.357345,0
-0.180079,-0.0892951,0
0.80831,-1.18427,0
0.806851,0.565882,1
0.724982,0.703405,0
-0.0882246,-0.865799,1
0.109887,1.37395,0
0.265577,-1.46686,0
-1.32087,1.47859,0
-1.28416,-1.36186,0
-0.440927,1.40795,0
-0.543975,-0.270348,1
0.402231,-1.42766,0
1.19329,0.058329,0
-0.0995673,1.08218,0
1.35923,-0.229724,0
-0.982677,0.947128,0
-0.290219,1.30664,0
1.3497,-1.15551,0
1.36966,-0.395189,0
0.438758,-1.39575,0
1.16665,0.424792,0
0.430663,1.20653,0
0.0250415,-0.26845,0
1.09839,0.727262,0
1.34693,1.32037,0
-0.353021,-0.159041,0
-0.732045,0.481944,1
-0.406374,0.858302,1
-1.13535,-1.15079,0
-0.886634,-1.24712,0
0.360095,-1.05794,0
-1.02011,-1.45732,0
0.84627,0.936888,0
-1.01393,0.718573,0
-0.199365,-0.781215,1
0.364154,-0.964548,0
0.770651,-1.35715,0
1.37739,-1.28437,0
0.238345,1.20658,0
-1.46429,-0.00445662,0
-0.449979,0.240997,1
-0.823628,-1.3053,0
0.377799,-0.249452,0
0.367457,-0.868383,1
-0.483776,0.185044,1
0.279338,-0.383056,0
-0.65984,-0.678898,1
-0.975902,-0.523785,0
-0.901679,0.401446,1
0.207201,-0.352234,0
-0.52251,-0.787157,1
0.106375,1.25671,0
0.557109,0.733244,1
1.00313,-0.445095,0
-1.31137,0.367676,0
-0.933983,0.207131,1
0.718531,0.850915,0
-0.594483,0.0372997,1
0.362895,0.958442,0
0.784166,1.46393,0
-1.47575,-0.187532,0
-0.731867,-1.14032,0
1.23455,1.49389,0
-0.958211,-1.3847,0
-0.674837,1.00459,0
-0.61833,-1.3293,0
-1.34252,-0.217732,0
1.29548,-0.642239,0
-0.218527,-1.1942,0
-0.0192816,0.589641,1
-0.686549,-0.609866,1
1.02593,-1.46891,0
0.409412,-0.318346,1
-0.604858,0.472781,1
1.00401,0.175176,0
-1.40672,-0.115796,0
-0.11172,0.131395,0
0.512877,-1.44204,0
0.00603787,0.264923,0
-0.46994,0.505096,1
-0.815467,-0.547883,1
1.38827,-0.455789,0
-0.460497,0.287042,1
1.41293,1.44924,0
0.238974,-1.49674,0
1.20197,0.210714,0
-0.402011,0.987585,0
-0.300503,-1.39787,0
0.963217,0.137578,1
-0.485569,-0.747323,1
0.281392,-0.875851,1
-0.528447,0.409591,1
1.14463,0.098671,0
0.777319,0.789182,0
0.493062,-0.762485,1
1.10037,-0.191173,0
-1.36737,-0.766162,0
0.796645,-1.2926,0
-1.05791,0.58268,0
1.1778,0.401196,0
-0.833127,-1.33976,0
0.34538,-1.3578,0
0.338166,-0.82326,1
1.21397,-0.074722,0
-0.828185,1.05944,0
-0.737894,-0.580203,1
1.00283,-0.573624,0
-0.269509,-0.457003,1
-1.1508,-1.38331,0
0.673622,0.435411,1
-0.652902,-0.613203,1
1.33502,1.46301,0
-0.0796953,0.907355,1
0.710058,-0.608047,1
-1.32431,-1.07233,0
1.01488,0.693641,0
0.493005,-1.10805,0
0.419792,0.816457,1
1.08181,-1.46031,0
0.553425,-1.44271,0
0.620619,0.406864,1
-1.05496,0.798365,0
-1.29496,0.979196,0
-0.714212,0.566556,1
1.27107,-0.480519,0
0.00868224,-0.110646,0
-1.02717,0.270936,0
0.729006,1.25062,0
1.05241,0.0300581,0
0.657051,0.90235,0
-0.0195339,-1.15372,0
-0.186208,1.02743,0
0.289924,0.673375,1
-0.944196,1.39301,0
-0.287758,0.460907,1
-1.44338,-1.11804,0
0.846103,1.40391,0
-0.539834,-1.38846,0
-0.4174,-1.4476,0
-0.922881,0.757416,0
1.31127,-1.23765,0
0.173702,-0.738357,1
-1.08282,-0.843059,0
0.233289,-1.3046,0
-0.197344,-1.09432,0
-0.681969,-0.927737,0
1.14893,0.624034,0
1.10539,-0.349612,0
-0.55976,-0.358238,1
-1.44436,0.674113,0
-0.450683,-0.560029,1
0.294423,-0.19125,0
1.44253,-0.431241,0
0.341688,-0.565047,1
1.47178,-0.164667,0
0.402386,-1.11983,0
0.699073,-0.69237,1
-0.15416,1.1494,0
1.41166,-0.226284,0
1.00441,-1.33995,0
1.04272,0.388531,0
-0.0338815,1.16989,0
1.03601,-0.609165,0
0.874465,-1.20153,0
0.968292,0.526367,0
-1.2364,0.549241,0
0.241558,0.28365,0
-0.627408,-0.700508,1
0.787605,-0.72956,0
-0.161213,0.584367,1
-1.26115,0.283645,0
0.268129,0.552686,1
-0.390216,-0.153061,0
-0.510092,0.924505,0
-1.10817,1.38886,0
0.404508,1.16072,0
-0.221306,-0.503163,1
1.20218,-1.20338,0
-1.14868,-0.60196,0
1.37932,0.399206,0
0.162581,0.616069,1
-0.247576,0.774221,1
-0.320308,0.97909,0
-0.698115,-0.66736,1
0.0671499,-0.207717,0
0.444348,-0.407128,1
-0.808348,-0.0905743,1
0.182869,-1.0722,0
0.170156,-0.54223,1
-0.322644,-0.662046,1
1.29423,0.550009,0
-0.712619,0.435094,1
1.04572,-0.295109,0
0.989873,-1.03676,0
0.968344,0.120883,1
-0.831077,-0.278576,1
1.46398,0.850668,0
0.225259,-1.15451,0
-0.246565,-0.710845,1
-1.287,0.126613,0
1.16756,0.5268,0
-0.750959,0.220754,1
1.3297,0.668745,0
0.568422,1.40447,0
0.89662,-1.09013,0
-0.457095,1.39542,0
-0.0308838,-1.16509,0
-0.124185,0.59098,1
1.49264,-0.528284,0
0.0422606,1.13904,0
-0.434198,-1.17222,0
1.34681,-0.0346776,0
0.00835114,0.3636,0
-1.48939,1.29339,0
-0.415647,-0.309204,1
-0.977672,-0.365545,0
0.911831,0.899975,0
1.30739,-0.290312,0
0.626165,0.0217127,1
0.912068,0.637626,0
-0.396291,-0.489978,1
-0.742673,0.229547,1
1.39153,-0.8998,0
-1.21424,-1.1418,0
0.849296,-0.449686,1
-0.8269,-0.441468,1
0.435992,0.140361,0
0.730768,-0.482778,1
-0.143914,-1.19409,0
-1.28082,-0.113234,0
-0.59521,0.338402,1
-1.37099,-1.1347,0
1.09557,0.198935,0
0.636164,1.02592,0
-0.108497,0.783181,1
0.0737567,-0.831754,1
-0.487031,-0.0289487,0
-0.549343,-0.493417,1
-0.487822,-1.13148,0
-1.24607,-1.36051,0
-1.16713,-0.468879,0
0.281615,-0.935559,1
1.16403,0.925147,0
0.0615813,0.67263,1
-0.401014,-1.38967,0
1.213,-1.11662,0
1.34381,0.215648,0
-0.583311,-0.0134261,1
0.00488944,-1.43014,0
-0.43362,0.719597,1
0.0302076,-0.76731,1
-0.49467,1.08916,0
0.076649,0.0850564,0
1.3844,-0.537356,0
-0.0613766,0.935141,1
0.776737,-0.702602,0
-1.04673,0.602114,0
-0.727031,1.26803,0
-1.11226,-0.545054,0
-1.33564,0.609916,0
1.17379,0.407624,0
1.31326,-1.11449,0
-1.2368,1.01524,0
1.06653,0.993119,0
0.896895,-0.413315,1
-0.847614,1.28641,0
-0.578999,-0.304777,1
0.598677,-0.619932,1
0.957391,-1.2899,0
0.873548,0.305554,1
0.218981,-0.124869,0
-0.668863,-0.107789,1
-0.149914,0.251263,0
-0.655277,-1.26721,0
-1.06473,0.597532,0
-1.43252,1.06933,0
0.583192,0.80426,1
1.00795,-1.13187,0
0.967353,0.0139273,1
1.15657,1.15976,0
-1.42747,-0.351404,0
0.0791964,0.53508,1
-0.641441,-0.743573,1
-0.356203,0.00281608,0
1.35344,0.786325,0
-0.212036,-1.3369,0
-0.994438,-0.132227,0
0.941478,-0.357913,0
0.11549,1.17541,0
1.24139,-0.852675,0
-1.36922,-0.583768,0
0.587407,1.35334,0
-1.2689,-1.41455,0
1.15244,0.744436,0
1.47675,-0.309621,0
-0.251847,-0.983064,0
-1.15246,0.236154,0
-0.407145,-1.25905,0
1.16096,-0.904931,0
0.745753,-0.653314,1
0.938715,-1.14481,0
0.768215,-1.20564,0
-0.159253,0.702013,1
-0.980345,-0.643005,0
1.0943,1.15536,0
-1.36519,-0.995728,0
-1.14758,-0.960921,0
1.41056,0.154966,0
-0.0956628,1.4534,0
0.170868,0.483354,1
-0.501688,-0.353655,1
0.283228,-1.29064,0
-0.732351,-0.909565,0
-1.45232,0.110704,0
0.183159,-0.348182,0
-0.693818,0.45618,1
-1.09602,0.0558451,0
0.804222,-1.00711,0
0.759779,0.782384,0
-1.32022,-1.44365,0
1.42181,-0.919852,0
0.966418,0.185552,1
-0.706584,-1.11009,0
-0.00996818,-0.277936,0
0.596658,1.21251,0
0.915744,-0.676644,0
1.1368,1.00017,0
1.28741,-0.124018,0
0.805726,0.274974,1
-0.568492,1.48329,0
-1.38508,-1.01318,0
1.17763,-1.31831,0
1.16046,0.645664,0
-1.38995,-0.21204,0
0.763414,0.249301,1
1.30761,1.10293,0
-0.502057,-1.24612,0
1.33277,0.0518603,0
-1.27681,0.949727,0
1.10552,0.418274,0
-0.157473,0.486519,1
0.620051,1.17909,0
1.36759,0.0429628,0
0.895484,1.39353,0
-1.04627,-1.4452,0
1.10689,-0.91418,0
-1.37256,-1.01971,0
-0.347655,-0.842203,1
-0.584239,1.42588,0
0.613217,0.636575,1
-1.21594,0.696295,0
0.718033,0.479235,1
-0.814691,-0.230891,1
1.03883,0.510605,0
0.698307,0.262123,1
-0.15124,0.777156,1
-1.29622,0.519482,0
1.49161,0.840576,0
-0.628309,-0.666542,1
0.501656,1.18756,0
0.233849,0.0822069,0
-1.01885,0.646371,0
0.606896,1.40085,0
-0.599423,0.769336,1
-0.197804,0.175418,0
0.949362,-0.834015,0
-0.471394,0.819926,1
0.211374,-1.22273,0
-0.209442,0.2599,0
1.22855,-0.934536,0
0.917859,-1.10813,0
-0.773293,-0.769968,0
1.13244,-0.902947,0
0.860882,-0.11458,1
1.49727,1.01727,0
0.719109,1.11218,0
0.402091,1.03096,0
-0.716619,-1.20689,0
0.347796,-0.195929,0
-0.220678,0.0802436,0
-0.415852,0.378179,1
-1.40829,1.40967,0
1.27413,1.30581,0
-0.40499,0.0956729,0
1.36239,1.20704,0
0.870733,-0.278005,1
0.193018,0.878737,1
-0.680964,0.379348,1
0.983803,0.622364,0
-0.0615581,0.253825,0
1.46603,0.305963,0
0.856853,0.679814,0
0.604472,0.649107,1
-0.136771,-0.0775195,0
-0.0964118,-1.40024,0
-0.776804,-1.03631,0
1.15934,-0.675092,0
-1.08467,-1.1407,0
0.59997,-1.48175,0
-0.0860868,-1.14339,0
1.04899,1.37535,0
1.37626,-0.174108,0
0.433544,0.299112,1
-0.449883,-0.167807,0
-1.30703,0.887097,0
-0.777589,-0.118418,1
-0.0581378,0.182135,0
0.95363,0.575643,0
0.489189,0.0802365,0
-1.21213,-0.293975,0
1.37195,1.48664,0
0.691494,-0.817455,0
-1.19433,-0.255707,0
1.06972,0.665593,0
1.15168,0.347329,0
-1.10901,-1.15561,0
-1.35599,0.20124,0
-0.771341,0.703151,0
0.55875,-0.545668,1
-0.969595,-1.1928,0
0.711946,-0.148677,1
-0.52941,1.06996,0
0.28084,0.054007,0
0.730137,0.946749,0
0.558219,-0.179981,1
-0.362104,0.814995,1
0.0537215,0.613158,1
1.1712,1.24767,0
-0.666853,-0.93633,0
-0.716138,0.754115,0
-0.389826,-0.979832,0
-1.20484,-0.51806,0
-1.09159,-1.03088,0
0.551652,-1.4408,0
-1.14734,1.0331,0
1.03474,-0.51227,0
-1.23614,0.614911,0
-0.419605,-1.36361,0
-1.02652,-1.08836,0
0.267349,1.19435,0
0.879216,0.139548,1
-0.233534,0.35603,0
-0.168562,-0.761703,1
0.537592,1.11973,0
-0.381389,1.02462,0
-0.206754,-0.295992,0
-1.41503,0.585837,0
0.922508,0.490671,0
-1.04592,-1.19012,0
0.218576,-0.295451,0
-0.212707,1.4034,0
0.671768,-0.264637,1
-1.4427,-1.39771,0
0.554411,1.01322,0
0.623108,-0.282337,1
-1.40659,1.4022,0
1.45901,0.148094,0
-1.28799,0.122918,0
1.17702,0.539957,0
0.659968,-1.24509,0
-1.18047,-1.11795,0
1.21313,0.0775489,0
0.874725,-1.15413,0
1.28293,0.963426,0
-0.825708,1.12255,0
-0.709672,-0.88398,0
-0.707268,1.22987,0
1.24678,-0.513013,0
0.616303,0.527236,1
0.919688,-0.610472,0
0.0304156,0.503022,1
-1.42123,-0.369784,0
0.587665,-0.742215,1
1.37311,-1.40952,0
1.37426,-0.849708,0
-1.35353,-0.622578,0
0.858847,0.757326,0
-0.873479,-0.90963,0
0.42774,-0.125752,0
0.87687,-1.4276,0
0.331236,0.692016,1
1.48016,0.536345,0
-0.804465,-1.17544,0
0.42275,0.0695492,0
1.19744,0.679824,0
0.0292273,-0.289232,0
-0.286876,-0.821087,1
-1.44802,0.224732,0
-0.862756,-0.875019,0
-1.12386,-0.931214,0
-1.40463,0.522694,0
-0.295809,0.184574,0
0.410873,1.41745,0
-1.2952,-0.246247,0
-0.762306,-0.0698642,1
1.26142,0.671953,0
0.485849,-0.176262,1
0.513337,-1.40287,0
0.258716,0.16133,0
-0.460079,-0.895458,0
0.922667,-1.33841,0
-1.29098,-0.178435,0
-0.742336,0.736357,0
0.40257,0.817604,1
-0.525963,0.721557,1
1.08691,-0.464177,0
-0.480313,1.19985,0
-1.35063,-0.449432,0
-1.14398,-1.41306,0
-1.16139,-0.206263,0
0.560868,-0.632153,1
1.04903,-0.187153,0
1.40468,1.36247,0
0.819829,1.29722,0
0.621288,1.18675,0
-0.790579,-0.463739,1
0.75879,-0.226316,1
1.01198,1.13292,0
-0.600812,0.970352,0
-1.03721,-0.49741,0
0.0538948,-0.820669,1
0.237803,0.236085,0
-0.879291,0.886924,0
0.394933,-0.546718,1
-0.803446,1.13625,0
1.00723,-0.810718,0
-1.39318,0.913598,0
0.346526,-1.19735,0
0.262075,-0.143452,0
0.823651,-0.872745,0
-0.14053,-1.03127,0
1.37258,0.836214,0
0.710167,0.57062,1
-0.229991,1.26985,0
-1.28125,0.909777,0
-0.854302,-0.527916,0
0.0582892,0.847965,1
1.0156,0.251197,0
-0.290894,1.33951,0
-0.760436,0.909284,0
0.336149,-0.369315,0
-1.4959,-0.160202,0
-0.66984,-1.18696,0
-1.27452,-0.457325,0
0.344272,1.01256,0
-0.94931,-0.226068,1
-0.324132,0.040182,0
0.928762,0.160936,1
1.03996,0.0556553,0
0.311542,-0.18785,0
0.969287,1.27148,0
0.417434,0.962347,0
-1.32299,1.21834,0
-0.933225,-0.730439,0
-1.34001,1.3962,0
1.05603,1.23955,0
1.04165,-0.0614083,0
1.27225,1.40842,0
0.00770092,-0.973126,1
0.475868,1.42631,0
1.11644,1.08545,0
1.30145,1.18186,0
0.828845,0.654818,0
-0.705698,0.36402,1
0.0644659,1.08583,0
-0.0248623,-1.11677,0
-1.48508,0.533619,0
0.149725,-0.507111,1
-0.993084,-0.099854,1
-1.19914,-0.491675,0
-0.362364,-0.103144,0
-0.100138,-0.728983,1
1.05063,-0.433369,0
-0.811238,-0.97257,0
-0.532265,-1.29734,0
-1.40128,0.315427,0
0.357441,0.0887646,0
0.786856,-1.38255,0
1.30792,-1.2148,0
0.522069,-1.09981,0
1.13972,0.0321399,0
-1.25312,0.350172,0
-1.47267,0.828067,0
0.451755,-0.862126,1
-0.375747,-1.47658,0
0.581051,-0.531996,1
0.214767,1.37018,0
-0.6016,1.47071,0
0.398185,-0.773734,1
-0.189666,0.721359,1
-0.160566,-1.29448,0
-0.994189,0.873893,0
0.445119,0.209476,0
-0.997134,1.01327,0
1.38222,-1.37734,0
-1.2659,1.15417,0
0.946657,0.353803,0
1.3349,0.439292,0
-0.852044,0.685927,0
0.437131,1.45723,0
-0.858313,0.293655,1
0.840503,-0.483051,1
-0.360961,1.16371,0
-0.287415,0.374199,0
1.16771,-0.87052,0
1.44563,0.605861,0
-0.0116349,-0.207238,0
1.36309,-0.882826,0
-0.56495,-0.576622,1
-0.632981,-0.0943859,1
1.46754,1.16636,0
-0.516151,-0.23139,1
0.508442,-1.44854,0
0.960461,1.13939,0
1.0716,-0.374837,0
-0.114001,-1.46284,0
-0.301814,-0.11872,0
1.22092,1.18196,0
1.39829,1.15531,0
-1.4754,0.424383,0
-1.29529,-0.682217,0
0.234923,0.601841,1
0.463896,-1.35282,0
-1.18919,-1.11424,0
-1.22576,-0.965297,0
0.565463,0.992512,0
-0.273558,0.578345,1
-0.899951,1.41984,0
-0.450007,1.0376,0
1.3361,1.09414,0
-1.2988,0.450921,0
-1.13973,-1.48301,0
-1.34465,1.24845,0
1.22539,-0.822527,0
0.141184,1.36508,0
-0.00988159,-0.319267,0
-0.0502539,0.870647,1
-0.0681671,0.849833,1
-0.204908,-0.743983,1
-0.520582,-1.26653,0
-0.00785655,-1.05567,0
0.934641,-0.238228,1
0.795007,1.36338,0
1.04843,1.35439,0
0.20381,-1.00403,0
1.30619,1.10551,0
1.09324,0.579823,0
0.374749,-1.45583,0
0.744162,-1.22539,0
-0.720747,0.154471,1
-0.144802,-1.45268,0
0.971955,1.1364,0
0.545619,0.123204,1
1.38221,-1.14013,0
0.71373,-1.11492,0
-0.354466,0.256454,0
0.711263,-1.48885,0
-0.718206,0.114601,1
0.098621,0.412879,0
-0.588439,0.121588,1
-0.93064,-0.939383,0
0.229692,0.556418,1
-1.1388,-1.13163,0
0.195908,-0.689713,1
-0.322803,-0.297755,0
-0.964341,-1.49606,0
1.05946,0.645006,0
0.571616,0.139515,1
0.602909,1.30707,0
0.497021,-0.704726,1
0.21168,-0.173027,0
0.169257,0.0528314,0
1.07633,0.4554,0
-0.933725,-1.31095,0
-0.226909,-1.45317,0
-0.545108,-0.395936,1
-0.373233,1.43805,0
-0.588297,-0.704318,1
-1.11186,0.0330265,0
-1.03898,0.348884,0
-1.03452,0.23002,0
0.978808,-1.37243,0
-0.240759,-0.116853,0
0.873216,-0.0962531,1
0.202607,0.873613,1
0.179275,-0.425102,0
-1.24247,0.689747,0
1.11341,1.41019,0
1.2798,0.892254,0
0.430416,0.84438,1
-0.203749,0.284329,0
-0.453901,-0.519872,1
0.770075,-0.138202,1
-0.863516,-0.894186,0
1.07752,0.533281,0
0.138138,-0.297184,0
-0.207548,-1.32769,0
-0.13527,0.886365,1
-0.336041,-0.349256,0
-1.45285,-0.126494,0
-1.42399,0.211048,0
0.0203501,1.02003,0
